Method,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8,Value 9,Value 10
Back Linear,3,2,4,4,3,3,4,4,3,4
Back Gauss,4,4,4,4,4,4,3,4,4,4
Front Poisson,1,2,2,3,2,1,3,1,2,1
Front Linear,1,3,1,1,4,1,1,1,2,3
Front Linear,1,1,3,2,2,3,3,2,4,1
Back Linear,4,4,3,1,4,2,4,4,3,3
Front Linear,2,1,1,1,1,1,2,3,1,2
Back Linear,3,3,3,4,3,4,2,4,4,3
Front Linear,2,2,4,2,3,1,1,1,1,3
Back Linear,3,3,2,2,2,3,4,1,3,4
Front Poisson,1,3,3,3,3,3,1,1,3,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Poisson,1,1,4,3,2,1,2,2,1,2
Back Gauss,4,4,4,4,4,3,4,4,4,4
Front Linear,1,3,3,1,1,2,3,2,2,2
Back Poisson,3,3,3,3,4,4,2,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,2
Front Linear,3,2,2,2,2,1,2,1,3,2
Front Linear,3,2,4,1,1,2,1,2,2,4
Front Poisson,4,3,3,1,3,1,1,2,1,4
Back Gauss,4,4,4,4,4,4,4,4,2,4
Back Poisson,4,3,3,1,4,2,3,1,2,2
Back Poisson,3,3,4,2,1,3,2,4,4,3
Front Linear,1,3,1,1,2,3,2,1,1,1
Front Poisson,3,2,1,4,2,4,1,3,1,2
Back Linear,4,3,2,4,4,3,3,4,3,3
Back Linear,3,3,2,3,4,2,3,4,1,1
Front Poisson,2,1,2,1,3,1,1,4,1,2
Front Poisson,2,2,2,2,2,1,3,2,2,4
Front Poisson,2,4,1,2,2,2,3,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,4,3,4,4,2,1,4,1,3,2
Back Linear,4,4,4,2,4,4,4,3,2,4
Front Linear,1,1,1,1,2,1,2,2,3,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Poisson,4,4,1,4,3,3,2,4,4,2
Back Poisson,3,4,4,3,4,2,2,3,3,3
Front Linear,4,4,1,1,1,3,2,2,4,1
Front Poisson,3,2,1,3,3,1,2,2,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,4,2,4,2,3,4,3,2,4,4
Back Gauss,4,4,3,4,4,4,3,4,4,4
Front Poisson,1,1,2,2,3,2,4,2,3,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,3,2,4,3,4,2,3,2,4,4
Back Linear,4,2,3,2,3,3,4,1,4,4
Front Gauss,1,1,1,2,1,1,1,2,1,1
Back Linear,4,1,3,4,4,3,4,4,3,4
Front Gauss,2,2,1,1,1,1,1,1,1,1
Back Linear,3,4,3,4,4,4,2,4,3,2
Front Linear,3,1,1,1,1,1,3,3,1,3
Front Gauss,1,1,1,1,1,1,1,1,2,1
Front Gauss,1,1,1,1,1,1,1,2,1,1
Back Poisson,4,2,4,4,4,4,1,3,2,3
Front Gauss,3,1,1,1,1,1,1,2,1,2
Back Linear,3,2,3,4,4,3,3,2,3,2
Back Poisson,3,4,2,2,3,3,1,3,3,4
Front Poisson,2,4,2,2,1,1,1,2,2,1
Front Linear,3,2,3,3,1,4,2,2,2,4
Back Gauss,4,4,3,4,4,4,4,4,4,4
Back Gauss,4,3,4,4,4,4,4,4,3,4
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Linear,4,4,3,1,3,4,3,2,1,3
Back Poisson,3,4,4,1,4,4,3,3,2,4
Back Gauss,4,4,4,4,4,4,3,4,4,4
Back Poisson,3,2,3,2,3,4,3,3,4,2
Front Linear,2,1,2,1,1,3,1,2,3,1
Back Linear,4,4,4,4,4,2,3,4,3,2
Front Linear,2,1,3,1,1,1,3,2,3,1
Front Gauss,1,1,1,1,1,1,1,1,3,1
Front Poisson,2,1,2,2,2,2,2,1,2,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Poisson,2,3,3,3,3,1,2,2,3,4
Front Linear,1,1,2,2,2,1,4,1,1,1
Back Linear,3,4,4,1,2,3,3,4,3,4
Back Linear,4,4,3,4,4,4,4,4,3,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,3,4,4,4,4,4,4,3,4
Back Linear,3,2,3,4,3,4,4,1,2,4
Front Gauss,1,1,2,1,1,1,1,1,1,1
Front Linear,3,2,3,1,3,1,3,1,1,2
Back Poisson,3,2,4,2,1,3,3,4,4,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,4,4,3,3,4,4,4,4,4,4
Back Poisson,2,2,3,4,4,3,3,2,1,4
Front Gauss,1,1,1,2,1,1,1,1,2,1
Front Linear,3,4,1,2,1,3,2,1,2,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,2,1,2,4,1,4,2,1,1,3
Back Linear,3,2,1,2,4,1,4,1,3,2
Front Linear,1,2,4,2,3,3,3,2,1,2
Back Linear,3,3,4,3,4,2,4,3,3,4
Back Linear,4,4,2,4,2,3,4,3,3,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,3,3,4,4,4,4,4
Front Poisson,1,2,1,1,3,1,2,2,1,2
Back Linear,4,4,4,4,1,4,4,4,2,3
Front Linear,1,2,3,4,1,1,2,3,3,1
Back Linear,3,3,3,3,2,4,4,3,4,4
Back Poisson,3,2,4,4,4,1,3,4,2,3
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,2,1,1,1,1,1
Back Linear,1,4,3,3,4,4,4,4,4,3
Back Linear,2,3,3,2,4,3,4,2,4,4
Front Poisson,4,2,2,3,4,1,3,2,2,1
Front Gauss,1,1,1,1,2,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,2,1,1,1,1,1,1,1
Front Linear,2,2,2,1,2,1,2,1,4,1
Front Linear,2,3,1,3,1,2,2,3,1,3
Front Poisson,1,2,3,3,3,1,2,3,3,1
Back Linear,1,1,4,1,4,4,3,4,2,3
Front Poisson,2,2,1,2,1,1,1,2,2,2
Back Poisson,3,4,3,4,3,4,3,4,3,4
Back Linear,4,3,4,4,4,4,2,4,3,3
Front Poisson,2,1,1,2,3,2,3,2,3,2
Back Poisson,2,3,1,3,4,4,2,2,3,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,2,2,1,4,4,1,1,1,1,3
Front Gauss,1,1,1,2,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,2,1,1,1
Front Poisson,2,2,1,1,1,2,1,3,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,2,1
Back Linear,4,4,3,2,4,2,4,2,1,3
Front Poisson,1,1,2,2,3,1,2,1,2,3
Front Linear,1,1,2,2,2,1,3,1,1,2
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Poisson,2,2,4,1,3,3,2,2,3,2
Front Gauss,1,1,1,1,1,2,1,1,1,2
Back Linear,4,3,2,1,2,1,4,4,3,3
Front Poisson,2,2,1,1,3,1,3,1,2,2
Front Linear,3,1,2,3,2,1,2,1,1,1
Back Linear,2,4,3,3,3,2,3,4,4,3
Back Poisson,3,4,1,2,1,2,2,3,2,2
Back Poisson,3,4,4,3,3,3,3,3,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Poisson,1,2,3,2,2,2,2,2,1,1
Back Poisson,4,2,3,2,4,3,4,4,3,4
Back Poisson,4,2,3,4,1,4,3,4,4,3
Back Poisson,4,2,3,2,3,3,3,2,4,3
Front Poisson,1,2,1,1,3,4,2,3,1,3
Back Linear,4,4,2,2,2,3,4,2,1,4
Back Gauss,4,3,4,4,4,4,4,4,4,4
Front Poisson,2,3,2,1,2,4,1,2,3,2
Back Linear,4,4,3,3,3,4,2,2,4,3
Front Linear,2,1,3,1,2,1,1,1,2,1
Front Linear,2,1,2,1,1,2,1,2,2,2
Front Poisson,1,3,1,2,3,3,2,1,2,3
Back Poisson,3,2,4,4,4,3,3,3,3,3
Front Linear,1,2,1,1,1,2,1,2,3,4
Back Gauss,2,4,4,4,4,4,4,4,4,4
Front Linear,2,2,2,4,1,1,2,4,1,2
Back Linear,4,4,3,1,4,3,4,1,4,2
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,3,2,3,1,3,1,3,3,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,1,2,1,1,1,2,2,1,1,1
Front Linear,1,1,1,1,3,2,1,1,2,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Poisson,3,2,3,1,2,4,3,4,2,3
Back Linear,3,3,1,3,4,3,3,4,4,1
Back Gauss,4,4,4,4,3,3,4,4,4,4
Front Poisson,1,1,2,2,2,1,4,1,3,3
Front Gauss,1,1,1,1,1,2,1,1,1,1
Back Poisson,2,3,1,2,4,4,3,4,4,4
Back Poisson,4,4,1,4,3,4,3,2,4,3
Front Poisson,2,4,1,3,2,1,3,4,2,1
Front Linear,1,2,2,2,1,2,3,3,1,2
Back Gauss,3,4,4,4,4,4,3,4,4,4
Back Linear,4,1,3,4,3,4,2,2,3,4
Front Poisson,3,3,2,2,2,1,2,1,1,1
Back Poisson,3,4,4,2,3,3,4,2,3,3
Back Linear,3,1,2,3,2,1,3,4,4,4
Back Linear,3,3,4,2,1,4,3,4,4,3
Front Poisson,2,3,1,3,1,1,4,2,3,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Poisson,3,2,2,2,2,2,1,2,2,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,1,2,4,1,2,2,2,2,1,2
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Linear,2,3,1,1,1,3,1,1,1,2
Front Poisson,1,2,1,1,2,2,1,3,3,2
Front Linear,2,2,2,2,4,2,2,1,3,3
Back Linear,3,3,3,4,4,4,3,4,4,3
Front Gauss,1,2,1,1,1,1,1,1,1,1
Front Poisson,2,4,2,2,1,2,3,2,3,3
Back Poisson,4,3,4,4,2,3,2,3,4,3
Front Gauss,1,1,1,1,1,1,1,1,2,2
Front Gauss,1,1,2,1,1,1,2,1,2,1
Back Poisson,3,2,2,1,2,2,3,3,3,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,3,4
Back Linear,2,2,3,3,3,3,2,4,3,4
Front Linear,3,3,3,1,2,1,3,1,4,1
Front Gauss,1,1,1,2,1,1,1,1,1,1
Back Poisson,2,3,4,3,3,4,2,4,4,4
Back Linear,2,4,4,2,4,3,3,3,2,3
Front Poisson,2,2,3,2,1,2,2,2,3,3
Back Linear,4,1,3,2,1,3,2,3,1,4
Front Poisson,1,1,1,2,1,1,1,3,1,2
Back Linear,2,3,4,3,3,3,4,4,1,3
Front Gauss,1,1,2,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,2,1
Back Linear,2,2,3,4,3,2,4,3,2,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,4,2,4,4,4,4,3,4,2,2
Front Gauss,1,1,1,1,1,1,2,1,2,1
Front Poisson,3,3,2,2,2,4,1,1,4,1
Front Gauss,1,2,1,1,1,1,1,1,1,1
Front Poisson,1,2,1,1,2,2,3,2,2,3
Front Gauss,1,1,1,1,1,1,1,1,2,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,4,4,3,3,2,4,2,4,2
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,3,2,1,3,2,2,2,4,3,1
Front Poisson,2,4,2,1,1,2,4,3,3,1
Back Gauss,4,4,4,4,4,4,4,4,3,4
Back Linear,2,3,3,4,3,4,1,3,4,4
Front Linear,3,3,2,2,4,1,1,2,2,1
Back Linear,3,4,3,4,4,3,4,4,4,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Linear,1,1,2,1,1,1,1,2,1,2
Back Gauss,4,4,4,4,4,3,4,4,4,4
Front Linear,1,2,3,1,4,1,2,2,2,1
Back Gauss,4,4,4,4,3,4,4,4,4,4
Back Linear,4,3,4,2,4,3,3,4,4,4
Front Poisson,2,2,3,1,2,1,2,2,1,4
Back Linear,3,2,3,4,3,2,1,3,2,3
Back Gauss,4,4,4,4,4,4,3,4,4,4
Front Gauss,1,1,1,1,1,1,1,3,1,1
Back Poisson,4,4,3,3,3,3,3,4,3,4
Front Linear,4,1,2,2,1,1,3,2,1,1
Front Gauss,1,1,1,1,1,1,2,2,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Linear,2,1,2,3,2,2,2,1,3,3
Back Gauss,4,4,4,4,4,4,4,4,3,3
Front Poisson,2,2,2,4,1,1,2,1,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,2,1,2,1,2,1,1,1,2,1
Front Poisson,1,2,3,3,1,2,2,2,4,3
Front Poisson,2,1,2,1,1,2,1,3,3,2
Back Gauss,4,4,4,4,4,4,3,4,4,4
Front Linear,4,3,1,1,1,2,2,2,1,3
Front Linear,1,3,1,3,2,1,3,1,1,2
Back Gauss,4,4,4,4,3,4,4,4,4,4
Front Linear,1,1,4,1,3,1,1,3,1,1
Front Linear,1,1,1,4,1,1,2,3,2,2
Back Gauss,3,4,2,4,4,4,3,4,4,4
Back Poisson,4,3,3,3,3,3,4,4,4,4
Front Linear,3,4,4,2,1,2,2,1,3,1
Front Gauss,1,2,1,1,1,1,1,1,2,1
Front Gauss,1,1,2,1,1,1,1,2,1,2
Front Linear,2,4,1,4,3,1,1,3,1,2
Front Linear,1,3,2,2,1,4,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,1,4,3,3,3,3,3,4,4,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Gauss,4,4,4,4,4,3,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Linear,2,1,1,1,1,1,2,2,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,2,2,3,4,3,3,3,2,4
Back Linear,3,4,4,2,4,4,4,1,4,4
Back Poisson,4,4,4,3,4,3,3,4,4,4
Front Poisson,1,1,2,1,1,2,2,2,3,3
Front Gauss,1,1,2,1,1,1,1,1,1,1
Front Poisson,2,2,2,2,1,3,1,2,2,2
Back Gauss,4,4,4,4,4,4,3,4,4,4
Back Poisson,3,3,3,2,2,4,3,1,2,3
Front Linear,1,2,1,2,1,2,1,1,1,1
Back Poisson,1,4,3,1,1,4,4,2,4,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,1,3,3,1,3,1,4,1,1,2
Front Linear,3,1,1,1,1,2,2,1,2,1
Back Gauss,4,4,4,4,4,3,4,4,3,4
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Linear,2,4,1,2,1,2,2,3,3,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,2,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Poisson,4,1,2,1,2,4,2,3,4,1
Front Linear,1,3,3,1,1,2,3,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,2,2,2,3,2,3,4,2,3,3
Back Poisson,3,4,4,3,4,3,2,2,3,3
Back Poisson,2,4,3,3,1,4,3,3,3,3
Front Poisson,1,2,1,2,1,1,2,2,1,2
Back Poisson,2,4,3,4,3,4,4,3,4,2
Back Gauss,4,4,3,3,4,4,3,4,4,4
Front Linear,3,3,4,2,1,2,2,3,1,4
Back Linear,1,3,4,3,4,4,2,4,2,4
Front Linear,1,1,4,1,1,3,3,4,2,3
Back Linear,2,2,4,4,4,4,3,4,4,3
Back Linear,4,2,3,3,4,2,4,3,4,2
Front Linear,4,1,3,2,3,1,1,1,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,3,4,4,4,2,4,4
Back Gauss,4,4,4,4,4,4,4,3,4,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,4,4,4,4,4,4,3,4,2,4
Front Poisson,1,4,4,1,1,1,2,2,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,2,1,3,3,3,4,4,3,2
Back Gauss,4,4,4,4,4,4,3,4,4,4
Back Linear,3,4,2,3,3,4,1,1,4,4
Back Linear,1,4,3,3,4,4,4,4,3,4
Front Gauss,2,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,2,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,1,1,2,1,3,2,1,1,1,2
Back Poisson,4,4,2,4,3,4,3,3,4,1
Front Poisson,3,2,2,2,2,2,1,3,4,1
Front Gauss,1,1,1,1,2,1,1,1,1,1
Front Linear,2,3,1,1,1,1,2,1,2,3
Front Linear,2,1,4,2,3,1,4,4,2,1
Front Linear,2,3,1,2,1,1,1,1,1,4
Front Poisson,1,3,1,2,3,1,2,2,4,4
Front Linear,2,1,2,1,2,2,2,1,1,2
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Linear,4,1,1,3,3,2,2,1,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,1,3,4,3,1,4,2,2,4,2
Back Gauss,3,4,4,4,4,4,4,4,4,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,1,4,1,4,1,3,3,4,4,3
Back Linear,3,3,2,3,3,1,2,4,2,2
Front Gauss,1,2,1,1,1,1,1,1,1,1
Back Linear,3,3,4,4,4,4,2,4,4,1
Back Gauss,3,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,2,1,1,1
Front Poisson,2,3,1,2,2,2,3,2,2,1
Front Linear,2,2,2,1,2,2,2,3,2,1
Back Gauss,4,4,3,4,4,4,4,4,4,4
Front Linear,1,1,4,1,1,1,3,1,1,4
Back Linear,4,4,3,3,4,2,4,2,4,4
Back Linear,2,1,3,2,3,3,2,1,3,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Gauss,4,4,4,1,4,4,4,3,3,4
Back Poisson,3,3,2,2,4,3,4,3,1,3
Back Linear,3,2,4,2,3,2,4,3,4,1
Back Linear,4,4,3,2,4,4,3,3,4,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,2,1,1
Back Poisson,2,3,4,3,1,4,2,3,3,4
Front Poisson,1,3,1,2,1,1,2,3,1,1
Back Linear,2,4,4,2,4,4,4,4,4,4
Back Gauss,4,4,4,4,4,3,3,4,4,4
Front Linear,1,4,1,1,1,2,3,3,3,1
Back Poisson,4,4,1,3,2,4,1,2,3,3
Front Linear,1,1,3,1,2,2,1,1,2,4
Back Poisson,4,4,3,4,2,3,3,3,4,4
Back Poisson,3,1,3,4,2,3,2,2,3,1
Back Poisson,4,4,3,4,3,3,2,3,4,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Linear,3,4,1,1,2,1,2,1,3,1
Back Gauss,4,4,4,4,4,4,4,2,4,4
Back Linear,4,4,4,2,4,1,4,1,4,3
Back Poisson,4,4,3,4,3,3,3,1,4,3
Front Linear,3,2,1,4,2,2,1,3,1,1
Back Linear,2,3,3,4,4,3,3,4,4,4
Back Linear,3,4,4,3,1,4,4,4,4,3
Front Linear,1,1,2,2,1,4,1,1,1,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Poisson,1,2,4,2,2,4,1,2,1,1
Front Poisson,2,2,2,3,1,4,3,2,2,2
Back Poisson,3,2,1,4,2,3,3,1,1,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Poisson,2,2,2,2,1,1,2,4,2,1
Back Gauss,4,4,4,4,2,4,4,4,4,4
Front Linear,2,3,1,4,1,1,1,1,1,2
Back Poisson,4,2,4,4,4,3,4,4,4,3
Back Poisson,4,3,3,2,4,4,4,3,3,2
Front Linear,2,2,2,2,1,2,1,1,1,2
Back Linear,4,3,2,3,4,3,4,4,4,4
Front Poisson,3,1,3,3,2,4,1,2,2,3
Front Gauss,1,1,1,2,1,1,1,1,1,1
Back Poisson,4,3,3,2,4,3,4,2,3,4
Front Linear,1,2,4,4,1,2,3,1,1,2
Front Poisson,3,1,4,1,1,2,1,2,3,3
Back Gauss,4,4,3,4,4,4,4,4,4,4
Back Linear,4,4,3,4,4,4,4,1,4,4
Front Poisson,3,3,1,2,4,2,3,1,4,2
Back Poisson,4,3,2,3,1,2,2,3,4,3
Back Poisson,2,3,3,4,3,2,4,2,4,1
Front Poisson,1,3,1,2,1,2,2,3,1,1
Back Linear,3,2,2,4,3,4,1,2,2,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Gauss,4,4,4,4,4,4,4,4,3,4
Back Poisson,3,3,2,2,4,3,3,3,4,3
Front Linear,2,2,3,1,2,3,2,1,1,1
Back Linear,4,3,3,4,3,2,4,4,4,4
Back Poisson,3,2,4,2,4,4,2,3,4,3
Back Poisson,3,3,4,3,3,3,4,4,3,4
Front Linear,3,1,1,4,2,2,1,1,1,2
Front Gauss,1,1,2,1,1,1,2,1,1,1
Front Linear,1,3,3,2,2,3,1,4,3,2
Front Poisson,1,2,3,3,2,1,2,3,3,2
Back Linear,4,3,2,3,3,3,4,4,3,3
Front Linear,1,4,1,1,1,2,1,1,3,2
Back Poisson,4,4,3,2,4,3,2,3,4,4
Front Gauss,1,1,1,1,1,2,1,1,1,1
Front Poisson,3,3,2,2,1,1,3,1,2,1
Front Linear,1,2,1,1,2,3,1,4,4,2
Front Linear,3,3,1,3,3,3,3,4,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,3,1,1,1
Front Linear,1,2,3,1,3,1,1,3,3,1
Back Linear,4,4,3,1,3,3,2,3,3,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,2,2,1,1,1,1
Back Linear,4,4,3,4,3,4,2,4,2,4
Back Linear,3,4,4,3,2,2,4,2,3,3
Back Linear,4,4,4,4,4,2,2,4,3,2
Back Poisson,3,3,2,4,3,3,3,3,4,1
Back Poisson,2,3,2,3,4,3,4,3,4,2
Back Poisson,4,4,1,3,3,2,3,4,2,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,3,4,4,2,1,1,3,3,2
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,3,4,3,4,2,4,3,1,2,2
Back Poisson,3,3,3,3,3,4,4,3,4,3
Back Linear,4,4,2,3,4,4,3,4,4,4
Back Poisson,4,4,2,4,4,3,3,3,3,3
Back Linear,2,4,3,4,1,4,4,3,4,4
Front Linear,2,2,2,4,3,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,2
Back Linear,4,2,4,4,3,4,4,2,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Poisson,1,3,1,2,2,4,4,4,3,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Gauss,4,4,4,4,4,2,4,4,4,4
Front Linear,1,1,1,2,1,1,2,2,1,1
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,4,3,4,4,3,1,2,4,4,3
Back Gauss,4,4,4,4,4,3,4,4,4,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Front Linear,1,2,2,1,2,1,2,2,1,2
Front Poisson,2,2,1,1,2,2,3,2,2,2
Back Poisson,3,3,2,4,4,3,4,3,3,2
Front Gauss,1,1,1,1,1,1,1,1,1,2
Back Linear,4,1,1,3,3,4,4,4,2,3
Front Linear,2,3,4,1,2,1,3,3,1,2
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,3,2,4,4,4,3,3,3,2,3
Back Gauss,4,4,4,4,4,4,4,4,3,4
Back Gauss,4,4,4,3,4,4,4,4,4,4
Front Poisson,1,1,1,3,1,1,1,1,3,1
Back Poisson,3,4,4,4,4,3,3,4,1,4
Front Linear,2,2,1,1,1,1,1,4,1,3
Back Linear,4,2,2,4,2,3,4,4,4,2
Back Linear,4,4,4,2,2,3,3,3,3,4
Front Linear,2,1,2,3,1,2,2,1,1,1
Front Poisson,1,1,4,1,2,1,1,2,1,2
Back Gauss,4,4,3,3,4,4,4,4,3,4
Front Gauss,1,1,1,1,2,1,1,1,1,1
Front Linear,2,4,1,4,2,2,2,2,1,1
Front Gauss,1,1,1,1,2,1,1,1,1,1
Back Linear,4,4,3,3,1,4,4,4,2,4
Front Linear,1,2,2,1,2,1,1,2,4,3
Back Poisson,3,3,4,4,3,3,4,3,2,3
Back Poisson,1,4,3,3,3,4,4,2,4,2
Back Linear,4,4,4,4,3,3,1,3,4,4
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,2,1,1,1,1,1,1,1,1,1
Front Poisson,3,1,1,2,1,2,1,1,1,2
Back Linear,3,4,4,3,3,2,4,4,3,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,4,3,3,3,4,4,4,2,2
Back Poisson,3,3,1,3,4,2,4,3,3,2
Back Linear,4,4,2,4,2,2,4,3,4,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,2,3,3,2,2,4,3,4,4,3
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Linear,4,4,3,4,4,3,4,2,2,3
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Linear,4,3,2,3,4,3,1,4,3,4
Front Linear,2,2,2,1,3,1,3,4,3,2
Front Poisson,1,1,2,1,1,1,2,2,1,4
Front Linear,1,1,1,3,1,1,2,3,3,2
Back Gauss,4,4,3,4,4,4,3,4,4,4
Back Linear,3,4,4,3,3,3,4,4,3,4
Front Poisson,2,1,1,2,2,2,3,2,1,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Poisson,1,1,2,1,1,1,2,2,3,1
Back Poisson,1,2,4,3,2,4,2,4,3,4
Back Gauss,4,4,4,4,4,4,4,4,4,4
Back Poisson,3,3,1,1,3,3,3,4,4,3
Back Gauss,4,4,4,4,4,4,4,4,4,3
Front Gauss,1,1,1,1,1,1,2,1,1,1
Front Linear,2,2,1,2,1,3,1,3,2,2
Front Gauss,1,1,1,1,1,1,1,1,1,1
Front Gauss,1,1,1,1,1,1,1,1,1,1
Back Poisson,4,3,4,3,4,1,4,3,4,3
Front Gauss,1,1,1,1,1,3,1,1,1,1
Back Gauss,4,4,3,4,4,4,3,4,4,4
Front Linear,1,2,1,4,1,1,2,2,3,4
Back Linear,2,4,3,2,3,4,4,3,4,4
Back Gauss,4,4,4,4,4,4,3,4,2,4
Back Poisson,4,4,2,2,4,3,4,3,1,4
Back Poisson,1,3,3,4,2,1,4,3,4,3
Front Poisson,2,2,1,2,1,2,3,1,1,2
Back Linear,3,3,3,3,2,4,3,4,4,2
Back Linear,3,1,3,3,4,4,4,4,4,3
Front Gauss,1,1,1,1,1,1,1,1,2,1
Back Gauss,4,3,4,4,3,4,4,4,4,4
